,Unnamed: 0,년도,시도,지자체,연령대,차량종류,발생건수,대형사고,중대사고-여객(건),중대사고-화물(건),사망자수,치사율(%)
2430,37,2020,서울,동작구,50대,특수,1,0,0,0,0,0.0
2431,38,2020,서울,동작구,50대,이륜,26,0,0,0,0,0.0
2432,39,2020,서울,동작구,50대,원동기,6,0,0,0,0,0.0
2433,40,2020,서울,동작구,50대,자전거,13,0,0,0,0,0.0
2434,41,2020,서울,동작구,50대,건설기계,5,0,0,0,1,20.0
2435,43,2020,서울,동작구,60대 이상,승용,232,0,0,0,4,1.72
2436,44,2020,서울,동작구,60대 이상,승합,27,0,0,0,0,0.0
2437,45,2020,서울,동작구,60대 이상,화물,39,0,0,1,1,2.56
2438,46,2020,서울,동작구,60대 이상,특수,1,0,0,0,0,0.0
2439,47,2020,서울,동작구,60대 이상,이륜,14,0,0,0,0,0.0
2440,48,2020,서울,동작구,60대 이상,원동기,4,0,0,0,0,0.0
2441,49,2020,서울,동작구,60대 이상,자전거,18,0,0,0,0,0.0
2442,50,2020,서울,동작구,60대 이상,건설기계,2,0,0,0,0,0.0
2443,51,2020,서울,동작구,60대 이상,기타,1,0,0,0,0,0.0
2444,53,2020,서울,동작구,알수없음,화물,1,0,0,0,0,0.0
2445,54,2020,서울,동작구,알수없음,자전거,1,0,0,0,0,0.0
2446,55,2020,서울,동작구,알수없음,기타,15,0,0,0,0,0.0
2447,1,2020,서울,마포구,20대 미만,승용,9,0,0,0,0,0.0
2448,2,2020,서울,마포구,20대 미만,이륜,20,0,0,0,0,0.0
2449,3,2020,서울,마포구,20대 미만,원동기,5,0,0,0,0,0.0
2450,4,2020,서울,마포구,20대 미만,자전거,5,0,0,0,0,0.0
2451,5,2020,서울,마포구,20대 미만,개인형이동수단(PM),2,0,0,0,0,0.0
2452,7,2020,서울,마포구,20대,승용,113,0,0,0,0,0.0
2453,8,2020,서울,마포구,20대,승합,2,0,0,0,0,0.0
2454,9,2020,서울,마포구,20대,화물,2,0,0,0,0,0.0
2455,10,2020,서울,마포구,20대,이륜,46,0,0,0,0,0.0
2456,11,2020,서울,마포구,20대,원동기,15,0,0,0,1,6.67
2457,12,2020,서울,마포구,20대,자전거,11,0,0,0,0,0.0
2458,13,2020,서울,마포구,20대,사륜오토바이(AVT),1,0,0,0,0,0.0
2459,14,2020,서울,마포구,20대,개인형이동수단(PM),19,0,0,0,0,0.0
2460,15,2020,서울,마포구,20대,기타,1,0,0,0,0,0.0
2461,17,2020,서울,마포구,30대,승용,167,0,0,0,2,1.2
2462,18,2020,서울,마포구,30대,승합,4,0,0,0,0,0.0
2463,19,2020,서울,마포구,30대,화물,12,0,0,1,0,0.0
2464,20,2020,서울,마포구,30대,특수,2,0,0,0,0,0.0
2465,21,2020,서울,마포구,30대,이륜,22,0,0,0,0,0.0
2466,22,2020,서울,마포구,30대,원동기,5,0,0,0,0,0.0
2467,23,2020,서울,마포구,30대,자전거,6,0,0,0,0,0.0
2468,24,2020,서울,마포구,30대,건설기계,2,0,0,0,0,0.0
2469,25,2020,서울,마포구,30대,개인형이동수단(PM),9,0,0,0,0,0.0
2470,27,2020,서울,마포구,40대,승용,132,0,0,0,1,0.76
2471,28,2020,서울,마포구,40대,승합,4,0,0,0,1,25.0
2472,29,2020,서울,마포구,40대,화물,20,0,0,4,1,5.0
2473,30,2020,서울,마포구,40대,특수,1,0,0,0,0,0.0
2474,31,2020,서울,마포구,40대,이륜,19,0,0,0,1,5.26
2475,32,2020,서울,마포구,40대,원동기,4,0,0,0,0,0.0
2476,33,2020,서울,마포구,40대,자전거,7,0,0,0,0,0.0
2477,34,2020,서울,마포구,40대,건설기계,3,0,0,0,0,0.0
2478,35,2020,서울,마포구,40대,개인형이동수단(PM),1,0,0,0,0,0.0
2479,37,2020,서울,마포구,50대,승용,158,0,0,0,0,0.0
2480,38,2020,서울,마포구,50대,승합,26,0,0,0,0,0.0
2481,39,2020,서울,마포구,50대,화물,27,0,0,1,0,0.0
2482,40,2020,서울,마포구,50대,특수,2,0,0,0,0,0.0
2483,41,2020,서울,마포구,50대,이륜,6,0,0,0,0,0.0
2484,42,2020,서울,마포구,50대,원동기,3,0,0,0,0,0.0
2485,43,2020,서울,마포구,50대,자전거,8,0,0,0,0,0.0
2486,44,2020,서울,마포구,50대,건설기계,3,0,0,0,0,0.0
2487,45,2020,서울,마포구,50대,개인형이동수단(PM),1,0,0,0,0,0.0
2488,47,2020,서울,마포구,60대 이상,승용,234,0,0,0,3,1.28
2489,48,2020,서울,마포구,60대 이상,승합,32,0,0,0,2,6.25
2490,49,2020,서울,마포구,60대 이상,화물,22,0,0,3,1,4.55
2491,50,2020,서울,마포구,60대 이상,이륜,6,0,0,0,0,0.0
2492,51,2020,서울,마포구,60대 이상,원동기,2,0,0,0,0,0.0
2493,52,2020,서울,마포구,60대 이상,자전거,14,0,0,0,0,0.0
2494,53,2020,서울,마포구,60대 이상,건설기계,2,0,0,0,0,0.0
2495,55,2020,서울,마포구,알수없음,승용,1,0,0,0,0,0.0
2496,56,2020,서울,마포구,알수없음,이륜,1,0,0,0,0,0.0
2497,57,2020,서울,마포구,알수없음,기타,53,0,0,0,0,0.0
2498,1,2020,서울,서대문구,20대 미만,승용,7,0,0,0,0,0.0
2499,2,2020,서울,서대문구,20대 미만,이륜,18,0,0,0,0,0.0
2500,3,2020,서울,서대문구,20대 미만,원동기,2,0,0,0,0,0.0
2501,4,2020,서울,서대문구,20대 미만,자전거,10,0,0,0,0,0.0
2502,5,2020,서울,서대문구,20대 미만,개인형이동수단(PM),2,0,0,0,0,0.0
2503,6,2020,서울,서대문구,20대 미만,기타,1,0,0,0,0,0.0
2504,8,2020,서울,서대문구,20대,승용,52,0,0,0,0,0.0
2505,9,2020,서울,서대문구,20대,승합,3,0,0,0,0,0.0
2506,10,2020,서울,서대문구,20대,화물,3,0,0,0,0,0.0
2507,11,2020,서울,서대문구,20대,이륜,43,0,0,0,0,0.0
2508,12,2020,서울,서대문구,20대,원동기,8,0,0,0,0,0.0
2509,13,2020,서울,서대문구,20대,자전거,5,0,0,0,0,0.0
2510,14,2020,서울,서대문구,20대,개인형이동수단(PM),2,0,0,0,0,0.0
2511,15,2020,서울,서대문구,20대,기타,1,0,0,0,0,0.0
2512,17,2020,서울,서대문구,30대,승용,80,0,0,0,0,0.0
2513,18,2020,서울,서대문구,30대,승합,8,0,0,0,0,0.0
2514,19,2020,서울,서대문구,30대,화물,11,0,0,1,0,0.0
2515,20,2020,서울,서대문구,30대,이륜,20,0,0,0,0,0.0
2516,21,2020,서울,서대문구,30대,원동기,3,0,0,0,0,0.0
2517,22,2020,서울,서대문구,30대,자전거,3,0,0,0,0,0.0
2518,23,2020,서울,서대문구,30대,개인형이동수단(PM),2,0,0,0,0,0.0
2519,24,2020,서울,서대문구,30대,기타,1,0,0,0,0,0.0
2520,26,2020,서울,서대문구,40대,승용,87,0,0,0,0,0.0
2521,27,2020,서울,서대문구,40대,승합,4,0,0,0,0,0.0
2522,28,2020,서울,서대문구,40대,화물,10,0,0,1,0,0.0
2523,29,2020,서울,서대문구,40대,이륜,18,0,0,0,0,0.0
2524,30,2020,서울,서대문구,40대,원동기,5,0,0,0,0,0.0
2525,31,2020,서울,서대문구,40대,자전거,2,0,0,0,0,0.0
2526,32,2020,서울,서대문구,40대,건설기계,4,0,0,0,1,25.0
2527,34,2020,서울,서대문구,50대,승용,156,0,0,0,1,0.64
2528,35,2020,서울,서대문구,50대,승합,35,0,0,0,1,2.86
2529,36,2020,서울,서대문구,50대,화물,20,0,0,1,0,0.0
2530,37,2020,서울,서대문구,50대,이륜,15,0,0,0,0,0.0
2531,38,2020,서울,서대문구,50대,원동기,1,0,0,0,0,0.0
2532,39,2020,서울,서대문구,50대,자전거,8,0,0,0,0,0.0
2533,40,2020,서울,서대문구,50대,건설기계,5,0,0,0,0,0.0
2534,41,2020,서울,서대문구,50대,개인형이동수단(PM),1,0,0,0,0,0.0
2535,43,2020,서울,서대문구,60대 이상,승용,170,0,0,0,2,1.18
2536,44,2020,서울,서대문구,60대 이상,승합,21,0,0,0,0,0.0
2537,45,2020,서울,서대문구,60대 이상,화물,25,0,0,2,0,0.0
2538,46,2020,서울,서대문구,60대 이상,이륜,15,0,0,0,0,0.0
2539,47,2020,서울,서대문구,60대 이상,원동기,2,0,0,0,0,0.0
2540,48,2020,서울,서대문구,60대 이상,자전거,10,0,0,0,1,10.0
2541,49,2020,서울,서대문구,60대 이상,건설기계,3,0,0,0,0,0.0
2542,50,2020,서울,서대문구,60대 이상,기타,1,0,0,0,0,0.0
2543,52,2020,서울,서대문구,알수없음,승용,1,0,0,0,0,0.0
2544,53,2020,서울,서대문구,알수없음,기타,24,0,0,0,0,0.0
2545,1,2020,서울,서초구,20대 미만,승용,5,0,0,0,0,0.0
2546,2,2020,서울,서초구,20대 미만,이륜,7,0,0,0,0,0.0
2547,3,2020,서울,서초구,20대 미만,원동기,2,0,0,0,0,0.0
2548,4,2020,서울,서초구,20대 미만,자전거,12,0,0,0,0,0.0
2549,5,2020,서울,서초구,20대 미만,개인형이동수단(PM),7,0,0,0,0,0.0
2550,7,2020,서울,서초구,20대,승용,158,0,0,0,1,0.63
2551,8,2020,서울,서초구,20대,승합,2,0,0,0,0,0.0
2552,9,2020,서울,서초구,20대,화물,8,0,0,0,0,0.0
2553,10,2020,서울,서초구,20대,특수,1,0,0,0,0,0.0
2554,11,2020,서울,서초구,20대,이륜,47,0,0,0,0,0.0
2555,12,2020,서울,서초구,20대,원동기,4,0,0,0,0,0.0
2556,13,2020,서울,서초구,20대,자전거,11,0,0,0,0,0.0
2557,14,2020,서울,서초구,20대,건설기계,1,0,0,0,0,0.0
2558,15,2020,서울,서초구,20대,개인형이동수단(PM),13,0,0,0,0,0.0
2559,17,2020,서울,서초구,30대,승용,298,0,0,0,1,0.34
2560,18,2020,서울,서초구,30대,승합,12,0,0,0,0,0.0
2561,19,2020,서울,서초구,30대,화물,21,0,0,0,1,4.76
2562,20,2020,서울,서초구,30대,이륜,39,0,0,0,0,0.0
2563,21,2020,서울,서초구,30대,자전거,8,0,0,0,0,0.0
2564,22,2020,서울,서초구,30대,개인형이동수단(PM),5,0,0,0,0,0.0
2565,24,2020,서울,서초구,40대,승용,289,0,0,0,0,0.0
2566,25,2020,서울,서초구,40대,승합,15,0,0,0,0,0.0
2567,26,2020,서울,서초구,40대,화물,37,0,0,5,1,2.7
2568,27,2020,서울,서초구,40대,특수,2,0,0,0,0,0.0
2569,28,2020,서울,서초구,40대,이륜,42,0,0,0,0,0.0
2570,29,2020,서울,서초구,40대,자전거,12,0,0,0,0,0.0
2571,30,2020,서울,서초구,40대,건설기계,6,0,0,0,0,0.0
2572,31,2020,서울,서초구,40대,개인형이동수단(PM),4,0,0,0,0,0.0
2573,33,2020,서울,서초구,50대,승용,389,0,0,0,0,0.0
2574,34,2020,서울,서초구,50대,승합,67,0,0,0,1,1.49
2575,35,2020,서울,서초구,50대,화물,55,0,0,1,0,0.0
2576,36,2020,서울,서초구,50대,이륜,31,0,0,0,0,0.0
2577,37,2020,서울,서초구,50대,자전거,7,0,0,0,1,14.29
2578,38,2020,서울,서초구,50대,건설기계,6,0,0,0,0,0.0
2579,39,2020,서울,서초구,50대,개인형이동수단(PM),1,0,0,0,0,0.0
2580,41,2020,서울,서초구,60대 이상,승용,439,0,0,0,3,0.68
2581,42,2020,서울,서초구,60대 이상,승합,46,0,0,0,0,0.0
2582,43,2020,서울,서초구,60대 이상,화물,53,0,0,2,0,0.0
2583,44,2020,서울,서초구,60대 이상,이륜,10,0,0,0,0,0.0
2584,45,2020,서울,서초구,60대 이상,자전거,10,0,0,0,0,0.0
2585,46,2020,서울,서초구,60대 이상,건설기계,4,0,0,0,0,0.0
2586,47,2020,서울,서초구,60대 이상,개인형이동수단(PM),1,0,0,0,0,0.0
2587,49,2020,서울,서초구,알수없음,승용,3,0,0,0,0,0.0
2588,50,2020,서울,서초구,알수없음,기타,60,0,0,0,0,0.0
2589,1,2020,서울,성동구,20대 미만,승용,3,0,0,0,0,0.0
2590,2,2020,서울,성동구,20대 미만,이륜,13,0,0,0,0,0.0
2591,3,2020,서울,성동구,20대 미만,원동기,4,0,0,0,0,0.0
2592,4,2020,서울,성동구,20대 미만,자전거,9,0,0,0,0,0.0
2593,5,2020,서울,성동구,20대 미만,개인형이동수단(PM),2,0,0,0,0,0.0
2594,7,2020,서울,성동구,20대,승용,99,0,0,0,1,1.01
2595,8,2020,서울,성동구,20대,화물,10,0,0,0,0,0.0
2596,9,2020,서울,성동구,20대,이륜,48,0,0,0,0,0.0
2597,10,2020,서울,성동구,20대,원동기,2,0,0,0,0,0.0
2598,11,2020,서울,성동구,20대,자전거,15,0,0,0,0,0.0
2599,12,2020,서울,성동구,20대,개인형이동수단(PM),6,0,0,0,0,0.0
2600,13,2020,서울,성동구,20대,기타,1,0,0,0,0,0.0
2601,15,2020,서울,성동구,30대,승용,141,0,0,0,0,0.0
2602,16,2020,서울,성동구,30대,승합,2,0,0,0,0,0.0
2603,17,2020,서울,성동구,30대,화물,10,0,0,0,0,0.0
2604,18,2020,서울,성동구,30대,이륜,35,0,0,0,2,5.71
2605,19,2020,서울,성동구,30대,원동기,5,0,0,0,0,0.0
2606,20,2020,서울,성동구,30대,자전거,11,0,0,0,0,0.0
2607,21,2020,서울,성동구,30대,개인형이동수단(PM),4,0,0,0,0,0.0
2608,23,2020,서울,성동구,40대,승용,110,0,0,0,1,0.91
2609,24,2020,서울,성동구,40대,승합,14,0,0,0,0,0.0
2610,25,2020,서울,성동구,40대,화물,21,0,0,1,0,0.0
2611,26,2020,서울,성동구,40대,이륜,14,0,0,0,0,0.0
2612,27,2020,서울,성동구,40대,원동기,3,0,0,0,0,0.0
2613,28,2020,서울,성동구,40대,자전거,11,0,0,0,0,0.0
2614,29,2020,서울,성동구,40대,건설기계,3,0,0,0,0,0.0
2615,30,2020,서울,성동구,40대,개인형이동수단(PM),1,0,0,0,0,0.0
2616,32,2020,서울,성동구,50대,승용,137,0,0,0,1,0.73
2617,33,2020,서울,성동구,50대,승합,13,0,0,0,0,0.0
2618,34,2020,서울,성동구,50대,화물,33,0,0,4,1,3.03
2619,35,2020,서울,성동구,50대,이륜,10,0,0,0,0,0.0
2620,36,2020,서울,성동구,50대,원동기,2,0,0,0,0,0.0
2621,37,2020,서울,성동구,50대,자전거,18,0,0,0,0,0.0
2622,38,2020,서울,성동구,50대,건설기계,5,0,0,0,0,0.0
2623,39,2020,서울,성동구,50대,기타,1,0,0,0,0,0.0
2624,41,2020,서울,성동구,60대 이상,승용,169,0,0,0,1,0.59
2625,42,2020,서울,성동구,60대 이상,승합,16,0,0,0,1,6.25
2626,43,2020,서울,성동구,60대 이상,화물,24,0,0,0,0,0.0
2627,44,2020,서울,성동구,60대 이상,특수,2,0,0,0,0,0.0
2628,45,2020,서울,성동구,60대 이상,이륜,12,0,0,0,0,0.0
2629,46,2020,서울,성동구,60대 이상,자전거,25,0,0,0,1,4.0
2630,47,2020,서울,성동구,60대 이상,건설기계,6,0,0,0,0,0.0
2631,48,2020,서울,성동구,60대 이상,개인형이동수단(PM),1,0,0,0,0,0.0
2632,49,2020,서울,성동구,60대 이상,기타,1,0,0,0,0,0.0
2633,51,2020,서울,성동구,알수없음,자전거,4,0,0,0,0,0.0
2634,52,2020,서울,성동구,알수없음,개인형이동수단(PM),1,0,0,0,0,0.0
2635,53,2020,서울,성동구,알수없음,기타,42,0,0,0,0,0.0
2636,1,2020,서울,성북구,20대 미만,승용,6,0,0,0,0,0.0
2637,2,2020,서울,성북구,20대 미만,이륜,9,0,0,0,0,0.0
2638,3,2020,서울,성북구,20대 미만,원동기,4,0,0,0,0,0.0
2639,4,2020,서울,성북구,20대 미만,자전거,9,0,0,0,0,0.0
2640,5,2020,서울,성북구,20대 미만,개인형이동수단(PM),1,0,0,0,0,0.0
2641,7,2020,서울,성북구,20대,승용,100,0,0,0,0,0.0
2642,8,2020,서울,성북구,20대,승합,2,0,0,0,0,0.0
2643,9,2020,서울,성북구,20대,화물,13,0,0,1,0,0.0
2644,10,2020,서울,성북구,20대,이륜,45,0,0,0,1,2.22
2645,11,2020,서울,성북구,20대,원동기,7,0,0,0,0,0.0
2646,12,2020,서울,성북구,20대,자전거,6,0,0,0,0,0.0
2647,13,2020,서울,성북구,20대,건설기계,2,0,0,0,0,0.0
2648,15,2020,서울,성북구,30대,승용,123,0,0,0,0,0.0
2649,16,2020,서울,성북구,30대,승합,3,0,0,0,0,0.0
2650,17,2020,서울,성북구,30대,화물,16,0,0,2,0,0.0
2651,18,2020,서울,성북구,30대,이륜,38,0,0,0,1,2.63
2652,19,2020,서울,성북구,30대,원동기,3,0,0,0,0,0.0
2653,20,2020,서울,성북구,30대,자전거,1,0,0,0,0,0.0
2654,21,2020,서울,성북구,30대,건설기계,1,0,0,0,0,0.0
2655,22,2020,서울,성북구,30대,개인형이동수단(PM),2,0,0,0,0,0.0
2656,24,2020,서울,성북구,40대,승용,138,0,0,0,0,0.0
2657,25,2020,서울,성북구,40대,승합,18,0,0,0,0,0.0
2658,26,2020,서울,성북구,40대,화물,25,0,0,3,0,0.0
2659,27,2020,서울,성북구,40대,특수,1,0,0,0,0,0.0
2660,28,2020,서울,성북구,40대,이륜,26,0,0,0,0,0.0
2661,29,2020,서울,성북구,40대,원동기,2,0,0,0,0,0.0
2662,30,2020,서울,성북구,40대,자전거,3,0,0,0,0,0.0
2663,31,2020,서울,성북구,40대,건설기계,5,0,0,0,1,20.0
2664,32,2020,서울,성북구,40대,개인형이동수단(PM),1,0,0,0,0,0.0
2665,34,2020,서울,성북구,50대,승용,168,0,0,0,1,0.6
2666,35,2020,서울,성북구,50대,승합,27,0,0,0,0,0.0
2667,36,2020,서울,성북구,50대,화물,42,0,0,2,0,0.0
2668,37,2020,서울,성북구,50대,이륜,24,0,0,0,1,4.17
2669,38,2020,서울,성북구,50대,원동기,4,0,0,0,0,0.0
2670,39,2020,서울,성북구,50대,자전거,6,0,0,0,0,0.0
2671,40,2020,서울,성북구,50대,건설기계,4,0,0,0,0,0.0
2672,42,2020,서울,성북구,60대 이상,승용,269,0,0,0,1,0.37
2673,43,2020,서울,성북구,60대 이상,승합,23,0,0,0,0,0.0
2674,44,2020,서울,성북구,60대 이상,화물,36,0,0,2,0,0.0
2675,45,2020,서울,성북구,60대 이상,이륜,24,0,0,0,0,0.0
2676,46,2020,서울,성북구,60대 이상,원동기,3,0,0,0,0,0.0
2677,47,2020,서울,성북구,60대 이상,자전거,15,0,0,0,0,0.0
2678,48,2020,서울,성북구,60대 이상,건설기계,2,0,0,0,1,50.0
2679,50,2020,서울,성북구,알수없음,승용,1,0,0,0,0,0.0
2680,51,2020,서울,성북구,알수없음,기타,17,0,0,0,0,0.0
2681,1,2020,서울,송파구,20대 미만,승용,7,0,0,0,0,0.0
2682,2,2020,서울,송파구,20대 미만,이륜,36,0,0,0,0,0.0
2683,3,2020,서울,송파구,20대 미만,원동기,18,0,0,0,1,5.56
2684,4,2020,서울,송파구,20대 미만,자전거,35,0,0,0,0,0.0
2685,5,2020,서울,송파구,20대 미만,개인형이동수단(PM),9,0,0,0,0,0.0
2686,6,2020,서울,송파구,20대 미만,기타,1,0,0,0,0,0.0
2687,8,2020,서울,송파구,20대,승용,151,0,0,0,0,0.0
2688,9,2020,서울,송파구,20대,승합,2,0,0,0,0,0.0
2689,10,2020,서울,송파구,20대,화물,10,0,0,0,0,0.0
2690,11,2020,서울,송파구,20대,특수,2,0,0,0,0,0.0
2691,12,2020,서울,송파구,20대,이륜,73,0,0,0,0,0.0
2692,13,2020,서울,송파구,20대,원동기,21,0,0,0,0,0.0
2693,14,2020,서울,송파구,20대,자전거,32,0,0,0,0,0.0
2694,15,2020,서울,송파구,20대,개인형이동수단(PM),12,0,0,0,0,0.0
2695,16,2020,서울,송파구,20대,기타,2,0,0,0,0,0.0
2696,18,2020,서울,송파구,30대,승용,300,0,0,0,1,0.33
2697,19,2020,서울,송파구,30대,승합,13,0,0,0,0,0.0
2698,20,2020,서울,송파구,30대,화물,26,0,0,4,0,0.0
2699,21,2020,서울,송파구,30대,이륜,61,0,0,0,2,3.28
2700,22,2020,서울,송파구,30대,원동기,14,0,0,0,0,0.0
2701,23,2020,서울,송파구,30대,자전거,16,0,0,0,0,0.0
2702,24,2020,서울,송파구,30대,건설기계,2,0,0,0,0,0.0
2703,25,2020,서울,송파구,30대,개인형이동수단(PM),9,0,0,0,0,0.0
2704,26,2020,서울,송파구,30대,기타,5,0,0,0,0,0.0
2705,28,2020,서울,송파구,40대,승용,278,0,0,0,0,0.0
2706,29,2020,서울,송파구,40대,승합,20,0,0,0,0,0.0
2707,30,2020,서울,송파구,40대,화물,51,0,0,5,1,1.96
2708,31,2020,서울,송파구,40대,이륜,55,0,0,0,0,0.0
2709,32,2020,서울,송파구,40대,원동기,12,0,0,0,0,0.0
2710,33,2020,서울,송파구,40대,자전거,33,0,0,0,0,0.0
2711,34,2020,서울,송파구,40대,건설기계,9,0,0,0,0,0.0
2712,35,2020,서울,송파구,40대,개인형이동수단(PM),1,0,0,0,0,0.0
2713,36,2020,서울,송파구,40대,기타,1,0,0,0,0,0.0
2714,38,2020,서울,송파구,50대,승용,352,0,0,0,1,0.28
2715,39,2020,서울,송파구,50대,승합,47,0,0,0,1,2.13
2716,40,2020,서울,송파구,50대,화물,72,0,0,3,2,2.78
2717,41,2020,서울,송파구,50대,특수,3,0,0,0,0,0.0
2718,42,2020,서울,송파구,50대,이륜,18,0,0,0,0,0.0
2719,43,2020,서울,송파구,50대,원동기,3,0,0,0,0,0.0
2720,44,2020,서울,송파구,50대,자전거,27,0,0,0,0,0.0
2721,45,2020,서울,송파구,50대,건설기계,9,0,0,0,0,0.0
2722,46,2020,서울,송파구,50대,기타,4,0,0,0,0,0.0
2723,48,2020,서울,송파구,60대 이상,승용,502,0,0,0,1,0.2
2724,49,2020,서울,송파구,60대 이상,승합,25,0,0,0,1,4.0
2725,50,2020,서울,송파구,60대 이상,화물,66,0,0,2,0,0.0
2726,51,2020,서울,송파구,60대 이상,이륜,16,0,0,0,0,0.0
2727,52,2020,서울,송파구,60대 이상,원동기,1,0,0,0,0,0.0
2728,53,2020,서울,송파구,60대 이상,자전거,52,0,0,0,0,0.0
2729,54,2020,서울,송파구,60대 이상,건설기계,6,0,0,0,0,0.0
2730,55,2020,서울,송파구,60대 이상,개인형이동수단(PM),1,0,0,0,0,0.0
2731,56,2020,서울,송파구,60대 이상,기타,1,0,0,0,0,0.0
2732,58,2020,서울,송파구,알수없음,승용,1,0,0,0,0,0.0
2733,59,2020,서울,송파구,알수없음,이륜,2,0,0,0,0,0.0
2734,60,2020,서울,송파구,알수없음,자전거,3,0,0,0,0,0.0
2735,61,2020,서울,송파구,알수없음,기타,67,0,0,0,0,0.0
2736,1,2020,서울,양천구,20대 미만,승용,1,0,0,0,0,0.0
2737,2,2020,서울,양천구,20대 미만,이륜,14,0,0,0,0,0.0
2738,3,2020,서울,양천구,20대 미만,원동기,5,0,0,0,0,0.0
2739,4,2020,서울,양천구,20대 미만,자전거,22,0,0,0,0,0.0
2740,5,2020,서울,양천구,20대 미만,개인형이동수단(PM),2,0,0,0,0,0.0
