,year,구,기상상태,차량종류,발생건수,대형사고,중대사고-여객,중대사고-화물,사망자수,치사율
2740,2021,구로구,흐림,기타,1,0,0,0,0,0.0
2741,2021,구로구,비,승용,59,0,0,0,0,0.0
2742,2021,구로구,비,승합,12,0,0,0,0,0.0
2743,2021,구로구,비,화물,9,0,0,2,0,0.0
2744,2021,구로구,비,특수,1,0,0,0,0,0.0
2745,2021,구로구,비,이륜,7,0,0,0,0,0.0
2746,2021,구로구,비,원동기,1,0,0,0,0,0.0
2747,2021,구로구,비,자전거,4,0,0,0,0,0.0
2748,2021,구로구,눈,승용,3,0,0,0,0,0.0
2749,2021,구로구,눈,승합,2,0,0,0,0,0.0
2750,2021,구로구,눈,화물,1,0,0,0,0,0.0
2751,2021,구로구,눈,원동기,1,0,0,0,0,0.0
2752,2021,구로구,기타,승용,20,0,0,0,0,0.0
2753,2021,구로구,기타,승합,3,0,0,0,0,0.0
2754,2021,구로구,기타,화물,3,0,0,0,0,0.0
2755,2021,구로구,기타,이륜,4,0,0,0,0,0.0
2756,2021,금천구,맑음,승용,447,0,0,0,5,1.12
2757,2021,금천구,맑음,승합,79,0,0,0,1,1.27
2758,2021,금천구,맑음,화물,57,0,0,5,5,8.77
2759,2021,금천구,맑음,특수,1,0,0,0,0,0.0
2760,2021,금천구,맑음,이륜,91,0,0,0,3,3.3
2761,2021,금천구,맑음,원동기,1,0,0,0,0,0.0
2762,2021,금천구,맑음,자전거,27,0,0,0,1,3.7
2763,2021,금천구,맑음,건설기계,7,0,0,0,0,0.0
2764,2021,금천구,맑음,개인형이동수단(PM),2,0,0,0,0,0.0
2765,2021,금천구,맑음,기타,13,0,0,0,1,7.69
2766,2021,금천구,흐림,승용,13,0,0,0,0,0.0
2767,2021,금천구,흐림,승합,1,0,0,0,0,0.0
2768,2021,금천구,흐림,화물,9,0,0,1,0,0.0
2769,2021,금천구,흐림,이륜,6,0,0,0,0,0.0
2770,2021,금천구,흐림,자전거,1,0,0,0,0,0.0
2771,2021,금천구,흐림,건설기계,2,0,0,0,0,0.0
2772,2021,금천구,흐림,기타,1,0,0,0,0,0.0
2773,2021,금천구,비,승용,34,0,0,0,0,0.0
2774,2021,금천구,비,승합,3,0,0,0,0,0.0
2775,2021,금천구,비,화물,10,0,0,1,0,0.0
2776,2021,금천구,비,이륜,8,0,0,0,0,0.0
2777,2021,금천구,비,원동기,2,0,0,0,0,0.0
2778,2021,금천구,비,자전거,2,0,0,0,0,0.0
2779,2021,금천구,비,개인형이동수단(PM),1,0,0,0,0,0.0
2780,2021,금천구,비,기타,1,0,0,0,0,0.0
2781,2021,금천구,눈,승용,6,0,0,0,0,0.0
2782,2021,금천구,눈,화물,1,0,0,0,0,0.0
2783,2021,금천구,기타,승용,1,0,0,0,0,0.0
2784,2021,노원구,맑음,승용,761,0,0,0,1,0.13
2785,2021,노원구,맑음,승합,83,0,0,0,0,0.0
2786,2021,노원구,맑음,화물,86,0,0,6,2,2.33
2787,2021,노원구,맑음,특수,3,0,0,0,0,0.0
2788,2021,노원구,맑음,이륜,155,0,0,0,2,1.29
2789,2021,노원구,맑음,원동기,15,0,0,0,0,0.0
2790,2021,노원구,맑음,자전거,111,0,0,0,0,0.0
2791,2021,노원구,맑음,건설기계,9,0,0,0,0,0.0
2792,2021,노원구,맑음,개인형이동수단(PM),16,0,0,0,1,6.25
2793,2021,노원구,맑음,기타,16,0,0,0,0,0.0
2794,2021,노원구,흐림,승용,33,0,0,0,2,6.06
2795,2021,노원구,흐림,승합,2,0,0,0,0,0.0
2796,2021,노원구,흐림,화물,3,0,0,1,0,0.0
2797,2021,노원구,흐림,이륜,7,0,0,0,0,0.0
2798,2021,노원구,흐림,자전거,4,0,0,0,0,0.0
2799,2021,노원구,흐림,기타,1,0,0,0,0,0.0
2800,2021,노원구,비,승용,60,0,0,0,0,0.0
2801,2021,노원구,비,승합,1,0,0,0,0,0.0
2802,2021,노원구,비,화물,11,0,0,2,0,0.0
2803,2021,노원구,비,이륜,9,0,0,0,0,0.0
2804,2021,노원구,비,자전거,4,0,0,0,0,0.0
2805,2021,노원구,비,건설기계,2,0,0,0,0,0.0
2806,2021,노원구,비,개인형이동수단(PM),2,0,0,0,0,0.0
2807,2021,노원구,비,기타,1,0,0,0,0,0.0
2808,2021,노원구,눈,승용,3,0,0,0,0,0.0
2809,2021,노원구,눈,승합,1,0,0,0,0,0.0
2810,2021,노원구,눈,화물,2,0,0,0,0,0.0
2811,2021,노원구,기타,승용,6,0,0,0,0,0.0
2812,2021,노원구,기타,승합,1,0,0,0,0,0.0
2813,2021,노원구,기타,화물,2,0,0,0,0,0.0
2814,2021,노원구,기타,이륜,2,0,0,0,0,0.0
2815,2021,노원구,기타,자전거,1,0,0,0,0,0.0
2816,2021,도봉구,맑음,승용,273,0,0,0,1,0.37
2817,2021,도봉구,맑음,승합,48,0,0,0,0,0.0
2818,2021,도봉구,맑음,화물,42,0,0,5,0,0.0
2819,2021,도봉구,맑음,이륜,68,0,0,0,0,0.0
2820,2021,도봉구,맑음,원동기,10,0,0,0,0,0.0
2821,2021,도봉구,맑음,자전거,43,0,0,0,2,4.65
2822,2021,도봉구,맑음,건설기계,6,0,0,0,0,0.0
2823,2021,도봉구,맑음,개인형이동수단(PM),3,0,0,0,0,0.0
2824,2021,도봉구,맑음,기타,4,0,0,0,0,0.0
2825,2021,도봉구,흐림,승용,23,0,0,0,0,0.0
2826,2021,도봉구,흐림,승합,3,0,0,0,0,0.0
2827,2021,도봉구,흐림,화물,2,0,0,0,0,0.0
2828,2021,도봉구,흐림,이륜,4,0,0,0,0,0.0
2829,2021,도봉구,흐림,원동기,1,0,0,0,0,0.0
2830,2021,도봉구,흐림,기타,1,0,0,0,0,0.0
2831,2021,도봉구,비,승용,13,0,0,0,0,0.0
2832,2021,도봉구,비,승합,5,0,0,0,0,0.0
2833,2021,도봉구,비,화물,5,0,0,0,0,0.0
2834,2021,도봉구,비,특수,1,0,0,0,0,0.0
2835,2021,도봉구,비,이륜,8,0,0,0,0,0.0
2836,2021,도봉구,비,원동기,1,0,0,0,0,0.0
2837,2021,도봉구,비,기타,1,0,0,0,0,0.0
2838,2021,도봉구,눈,승용,2,0,0,0,0,0.0
2839,2021,도봉구,눈,기타,1,0,0,0,0,0.0
2840,2021,도봉구,기타,승용,16,0,0,0,0,0.0
2841,2021,도봉구,기타,승합,2,0,0,0,0,0.0
2842,2021,도봉구,기타,화물,2,0,0,0,0,0.0
2843,2021,도봉구,기타,이륜,2,0,0,0,0,0.0
2844,2021,도봉구,기타,건설기계,1,0,0,0,0,0.0
2845,2021,강남구,맑음,승용,2394,0,0,0,4,0.17
2846,2021,강남구,맑음,승합,137,0,0,0,0,0.0
2847,2021,강남구,맑음,화물,186,0,0,14,2,1.08
2848,2021,강남구,맑음,특수,7,0,0,0,0,0.0
2849,2021,강남구,맑음,이륜,335,0,0,0,2,0.6
2850,2021,강남구,맑음,원동기,7,0,0,0,0,0.0
2851,2021,강남구,맑음,자전거,88,0,0,0,0,0.0
2852,2021,강남구,맑음,건설기계,19,0,0,0,0,0.0
2853,2021,강남구,맑음,사륜오토바이(AVT),1,0,0,0,0,0.0
2854,2021,강남구,맑음,개인형이동수단(PM),71,0,0,0,0,0.0
2855,2021,강남구,맑음,기타,63,0,0,0,0,0.0
2856,2021,강남구,흐림,승용,85,0,0,0,1,1.18
2857,2021,강남구,흐림,승합,4,0,0,0,0,0.0
2858,2021,강남구,흐림,화물,4,0,0,1,0,0.0
2859,2021,강남구,흐림,이륜,7,0,0,0,0,0.0
2860,2021,강남구,흐림,자전거,2,0,0,0,0,0.0
2861,2021,강남구,흐림,건설기계,1,0,0,0,0,0.0
2862,2021,강남구,흐림,개인형이동수단(PM),3,0,0,0,0,0.0
2863,2021,강남구,흐림,기타,3,0,0,0,0,0.0
2864,2021,강남구,비,승용,164,0,0,0,1,0.61
2865,2021,강남구,비,승합,7,0,0,0,0,0.0
2866,2021,강남구,비,화물,8,0,0,0,0,0.0
2867,2021,강남구,비,특수,1,0,0,0,0,0.0
2868,2021,강남구,비,이륜,20,0,0,0,0,0.0
2869,2021,강남구,비,자전거,2,0,0,0,0,0.0
2870,2021,강남구,비,개인형이동수단(PM),2,0,0,0,0,0.0
2871,2021,강남구,비,기타,12,0,0,0,0,0.0
2872,2021,강남구,눈,승용,31,0,0,0,0,0.0
2873,2021,강남구,눈,승합,4,0,0,0,0,0.0
2874,2021,강남구,눈,화물,1,0,0,0,0,0.0
2875,2021,강남구,눈,이륜,2,0,0,0,0,0.0
2876,2021,강남구,기타,승용,103,0,0,0,0,0.0
2877,2021,강남구,기타,승합,5,0,0,0,0,0.0
2878,2021,강남구,기타,화물,6,0,0,0,0,0.0
2879,2021,강남구,기타,이륜,17,0,0,0,0,0.0
2880,2021,강남구,기타,원동기,1,0,0,0,0,0.0
2881,2021,강남구,기타,자전거,3,0,0,0,0,0.0
2882,2021,강남구,기타,개인형이동수단(PM),5,0,0,0,0,0.0
2883,2021,강남구,기타,기타,9,0,0,0,0,0.0
